Date,Merchant,Amount,Category
2017-01-08,C492507475,104664.67,CASH_OUT
2017-01-10,C1004282540,243272.38,CASH_IN
2017-01-08,M1258561169,6952.37,PAYMENT
2017-01-13,M2105366846,10647.46,PAYMENT
2017-01-09,C1980029039,253149.63,CASH_OUT
2017-01-17,C1788569034,1509061.31,TRANSFER
2017-01-06,C2010097455,280519.77,CASH_OUT
2017-01-06,C1358804387,531778.61,TRANSFER
2017-01-02,M541113934,7626.01,PAYMENT
2017-01-02,M668925198,2057.38,PAYMENT
2017-01-11,M315270344,17571.49,PAYMENT
2017-01-07,M294295517,10708.79,PAYMENT
2017-01-14,M457291723,8227.11,PAYMENT
2017-01-11,M1483666319,9663.76,PAYMENT
2017-01-02,C1324844415,144640.56,CASH_OUT
2017-01-08,C127022401,19915.8,CASH_IN
2017-01-06,M125696218,7349.4,PAYMENT
2017-01-17,M1905476726,23143.1,PAYMENT
2017-01-01,C75127288,25895.15,CASH_OUT
2017-01-29,M2057008190,8595.78,PAYMENT
2017-01-01,C1297893283,17091.66,CASH_OUT
2017-01-16,C1756362357,32219.81,CASH_OUT
2017-01-15,C2108245874,203082.14,CASH_OUT
2017-01-01,C1491350036,242855.07,CASH_OUT
2017-01-16,C1320586312,173679.41,CASH_IN
2017-01-13,C1144497056,91974.32,CASH_IN
2017-01-10,C1832172535,329524.17,CASH_OUT
2017-01-02,C1519716618,563637.54,TRANSFER
2017-01-12,M162038992,11821.29,PAYMENT
2017-01-10,C1582341969,1758055.59,TRANSFER
2017-01-08,C1757221569,138051.43,CASH_OUT
2017-01-09,M1460863019,20524.88,PAYMENT
2017-01-01,C588441760,323979.25,CASH_IN
2017-01-01,C2141140246,731079.99,TRANSFER
2017-01-01,C1668505392,58703.83,CASH_IN
2017-01-11,C1836298882,74773.38,CASH_OUT
2017-01-12,C1270312274,357148.15,CASH_IN
2017-01-13,C27308438,148675.26,CASH_OUT
2017-01-16,M269596292,7976.37,PAYMENT
2017-01-13,C1248693670,150816.99,CASH_IN
2017-01-15,C308435087,172490.41,CASH_IN
2017-01-14,C590499517,188991.08,CASH_OUT
2017-01-28,M835865412,6914.85,PAYMENT
2017-01-06,C587910606,129766.74,CASH_IN
2017-01-13,M1492482803,2186.12,PAYMENT
2017-01-11,M1651311031,3745.95,PAYMENT
2017-01-02,C1914125617,90983.84,CASH_OUT
2017-01-01,C1298619617,416868.07,CASH_IN
2017-01-14,M652302479,22621.07,PAYMENT
2017-01-08,M694586655,9863.09,PAYMENT
2017-01-17,C1863936881,276993.53,CASH_IN
2017-01-07,C925113871,161446.44,CASH_OUT
2017-01-06,C2114738067,224249.53,CASH_OUT
2017-01-16,M1646171265,13604.45,PAYMENT
2017-01-15,C1124041514,234967.48,CASH_OUT
2017-01-17,C925592237,186627.9,CASH_IN
2017-01-15,M756152877,13979.5,PAYMENT
2017-01-15,C1738740188,100840.48,CASH_OUT
2017-01-17,M648806551,62999.34,PAYMENT
2017-01-10,M1560385551,27637.87,PAYMENT
2017-01-02,M889109672,22239.84,PAYMENT
2017-01-02,C606499177,108916.13,CASH_OUT
2017-01-08,M1132647811,4470.61,PAYMENT
2017-01-17,C656790463,134424.75,CASH_OUT
2017-01-09,M1609401470,5148.99,PAYMENT
2017-01-14,M482263350,8994.94,PAYMENT
2017-01-07,C991810176,166506.0,CASH_IN
2017-01-14,M345693979,4005.87,PAYMENT
2017-01-13,C937216440,452644.79,CASH_IN
2017-01-02,C900569672,272879.59,TRANSFER
2017-01-29,C195253227,152815.85,CASH_IN
2017-01-01,M496302080,2948.64,PAYMENT
2017-01-09,C77522578,230868.59,TRANSFER
2017-01-16,C1540276467,125685.96,CASH_IN
2017-01-17,C740074811,198329.62,CASH_OUT
2017-01-08,M245825276,76259.3,PAYMENT
2017-01-12,C1170555310,101897.22,CASH_IN
2017-01-13,M1305291727,2863.55,PAYMENT
2017-01-17,C1251090486,70544.23,CASH_OUT
2017-01-16,M1316282296,7701.91,PAYMENT
2017-01-06,C1103590679,86238.89,CASH_OUT
2017-01-06,C1938700086,237638.28,CASH_OUT
2017-01-07,M1209455089,6706.97,PAYMENT
2017-01-29,C1979659239,220692.21,CASH_OUT
2017-01-16,M657125924,23538.7,PAYMENT
2017-01-15,M1536536140,51772.15,PAYMENT
2017-01-15,C1363252477,192239.0,CASH_IN
2017-01-01,C1405906887,190279.77,CASH_OUT
2017-01-10,C2136196480,194306.3,CASH_IN
2017-01-07,M1838428845,8256.31,PAYMENT
2017-01-12,C240785835,241857.71,CASH_OUT
2017-01-01,C1061817491,174119.09,CASH_IN
2017-01-11,M1819077834,17503.27,PAYMENT
2017-01-14,M1939024453,18430.68,PAYMENT
2017-01-01,C397197557,168644.56,CASH_OUT
2017-01-12,C2070282618,115708.25,CASH_IN
2017-01-08,C1980958819,131891.52,CASH_OUT
2017-01-13,M240168383,11171.74,PAYMENT
2017-01-15,C589118349,700266.31,TRANSFER
2017-01-10,C1013647648,66845.85,CASH_IN
2017-01-25,C271996047,42472.72,CASH_OUT
2017-01-13,M12822304,11733.26,PAYMENT
2017-01-16,C952645500,74607.79,CASH_OUT
2017-01-23,C1020825924,100686.62,CASH_OUT
2017-01-14,C157934659,16967.89,CASH_OUT
2017-01-01,C60216880,257648.34,CASH_OUT
2017-01-12,C207716748,436143.67,CASH_OUT
2017-01-25,C907385480,120863.46,CASH_IN
2017-01-13,M56049147,16245.63,PAYMENT
2017-01-15,C120518590,52031.96,CASH_OUT
2017-01-14,C1066011540,614409.28,TRANSFER
2017-01-11,C1827377386,389.27,CASH_OUT
2017-01-13,C1291253720,5598516.51,TRANSFER
2017-01-14,C748035336,90861.39,CASH_OUT
2017-01-02,C157603305,405178.52,CASH_OUT
2017-01-01,C799971746,202489.56,CASH_OUT
2017-01-29,M446772901,8154.86,PAYMENT
2017-01-14,C1584675559,119868.96,CASH_OUT
2017-01-15,C1769520797,56633.24,CASH_IN
2017-01-25,M1381911460,5644.72,PAYMENT
2017-01-08,M1385713921,4113.34,PAYMENT
2017-01-14,M981910176,16075.26,PAYMENT
2017-01-16,C1761309511,434908.89,CASH_OUT
2017-01-02,C508112488,130087.3,CASH_IN
2017-01-17,C1953788049,245340.46,CASH_OUT
2017-01-08,C759327365,208868.91,TRANSFER
2017-01-12,M1210842900,4453.23,PAYMENT
2017-01-11,C1252818608,583111.55,TRANSFER
2017-01-15,C1688960272,17764.84,CASH_OUT
2017-01-02,C250710791,185035.51,CASH_IN
2017-01-28,C869549835,87847.65,CASH_IN
2017-01-08,M1643647685,6132.28,PAYMENT
2017-01-12,C1244461589,41323.34,CASH_OUT
2017-01-09,C522235490,55942.98,CASH_IN
2017-01-13,C1141395669,189551.24,CASH_IN
2017-01-07,C1471739703,174519.09,CASH_OUT
2017-01-13,C1678826593,73564.65,CASH_IN
2017-01-09,M1465297488,5629.94,PAYMENT
2017-01-02,C1087059259,26992.2,CASH_IN
2017-01-17,M1582177870,13876.02,PAYMENT
2017-01-12,C1696263232,49058.95,CASH_IN
2017-01-01,M2102120247,902.86,PAYMENT
2017-01-17,C1327599487,616313.34,TRANSFER
2017-01-15,C1154907070,131383.43,CASH_OUT
2017-01-10,C633947070,260064.09,CASH_OUT
2017-01-10,C325567260,226834.24,CASH_IN
2017-01-11,M1855028321,8787.44,PAYMENT
2017-01-12,C1020879076,164498.79,CASH_OUT
2017-01-14,C2007105170,195962.02,CASH_OUT
2017-01-08,C1379101835,329604.6,CASH_OUT
2017-01-24,M257579755,11875.05,PAYMENT
2017-01-15,C500686953,541473.21,TRANSFER
2017-01-02,C489199605,203682.04,CASH_OUT
2017-01-13,C1358469874,203304.31,CASH_IN
2017-01-10,C1251195494,439970.16,CASH_IN
2017-01-17,M817336701,21421.45,PAYMENT
2017-01-02,M289480188,10671.86,PAYMENT
2017-01-01,C480105053,462154.84,TRANSFER
2017-01-17,M1280545423,7553.41,PAYMENT
2017-01-02,C904191529,135113.25,CASH_OUT
2017-01-16,M225825883,41313.41,PAYMENT
2017-01-10,M1532823165,11522.69,PAYMENT
2017-01-12,C1739497601,229674.48,CASH_OUT
2017-01-02,M748045256,3780.24,PAYMENT
2017-01-16,C1136204856,153075.54,CASH_OUT
2017-01-08,C290734766,211079.59,CASH_OUT
2017-01-02,C228829250,120353.68,CASH_IN
2017-01-07,M1929397753,12859.42,PAYMENT
2017-01-14,C1958783790,224859.28,CASH_OUT
2017-01-18,C1060408660,51205.22,CASH_IN
2017-01-06,C1719327603,206482.1,CASH_OUT
2017-01-12,C480277152,288938.46,CASH_OUT
2017-01-09,C1655376333,634796.59,TRANSFER
2017-01-02,C159310976,172841.14,CASH_OUT
2017-01-06,M172553378,12388.14,PAYMENT
2017-01-07,C767877319,48382.75,CASH_OUT
2017-01-06,M1065170091,24647.24,PAYMENT
2017-01-14,C1121731279,116329.76,CASH_OUT
2017-01-14,C427475697,189114.48,CASH_IN
2017-01-06,C408312244,33947.34,CASH_IN
2017-01-08,C1872410502,100202.49,TRANSFER
2017-01-01,M1907242324,5771.02,PAYMENT
2017-01-17,C1140902610,20425.52,CASH_IN
2017-01-01,M511873137,11422.01,PAYMENT
2017-01-11,C1725698531,212580.81,CASH_IN
2017-01-16,C113407059,98952.65,CASH_IN
2017-01-02,M777757358,4889.17,PAYMENT
2017-01-08,C1312291197,387936.59,CASH_OUT
2017-01-11,C737144724,71882.22,CASH_OUT
2017-01-06,C1774091654,231401.47,CASH_OUT
2017-01-07,C580670115,72054.66,CASH_OUT
2017-01-09,C2053198305,56477.04,CASH_OUT
2017-01-06,C2145657885,332841.96,CASH_OUT
2017-01-06,C873535354,88094.14,CASH_OUT
2017-01-17,M223146813,437.1,PAYMENT
2017-01-14,M1157566325,348.94,PAYMENT
2017-01-07,C1497970711,81059.68,CASH_OUT
2017-01-10,C1472118913,182806.38,CASH_IN
2017-01-11,C1659569397,307260.2,CASH_IN
2017-01-12,M592210995,4556.19,PAYMENT
2017-01-07,C1250989627,208561.94,CASH_OUT
2017-01-16,C604591490,79445.29,CASH_IN
2017-01-07,C700973154,58233.59,CASH_OUT
2017-01-16,C485707209,61380.94,CASH_OUT
2017-01-14,C1973414379,223967.6,CASH_OUT
2017-01-07,M2136347092,14908.08,PAYMENT
2017-01-11,M281345867,4203.09,PAYMENT
2017-01-07,C530706181,154920.12,CASH_OUT
2017-01-06,C598978466,2246936.6,TRANSFER
2017-01-06,C547729386,30739.78,CASH_OUT
2017-01-17,C556698617,210082.09,CASH_OUT
2017-01-01,M1293980558,28563.4,PAYMENT
2017-01-06,M69871015,19340.6,PAYMENT
2017-01-14,C1169584388,45304.25,CASH_OUT
2017-01-01,C1409525422,38431.7,CASH_OUT
2017-01-07,C1930372854,197733.13,CASH_OUT
2017-01-01,M1623475340,10875.0,PAYMENT
2017-01-16,C2108849254,79132.04,TRANSFER
2017-01-14,C2121518426,149957.58,CASH_OUT
2017-01-08,C1471866679,142060.14,CASH_OUT
2017-01-17,C866655913,371087.58,CASH_IN
2017-01-15,C1095087102,31189.73,CASH_OUT
2017-01-13,C1289177380,1749.34,DEBIT
2017-01-08,C318827309,84038.75,CASH_OUT
2017-01-06,M1944728075,9670.87,PAYMENT
2017-01-14,M220987848,4284.82,PAYMENT
2017-01-12,M1640956287,19830.24,PAYMENT
2017-01-16,M1073100130,5584.17,PAYMENT
2017-01-12,M1806644536,4554.43,PAYMENT
2017-01-13,C816048594,972818.62,TRANSFER
2017-01-11,C1965847730,149104.83,CASH_OUT
2017-01-14,C1675504522,102341.55,CASH_OUT
2017-01-01,C955097010,175242.1,CASH_OUT
2017-01-08,C1331498831,367317.44,CASH_OUT
2017-01-01,C1144598116,157824.78,CASH_OUT
2017-01-12,C1724464817,149423.16,CASH_OUT
2017-01-06,C1969888196,235342.03,CASH_IN
2017-01-02,M1211595646,2752.72,PAYMENT
2017-01-23,C777357251,332520.41,CASH_IN
2017-01-09,M1004368406,38249.47,PAYMENT
2017-01-17,M1859071218,3974.39,PAYMENT
2017-01-08,C1750622044,433695.33,CASH_OUT
2017-01-11,M1576443754,2316.53,PAYMENT
2017-01-09,C1794352164,24497.67,CASH_OUT
2017-01-27,C979343682,16578.81,CASH_OUT
2017-01-15,M525190150,5511.02,PAYMENT
2017-01-16,C274409153,271616.5,CASH_IN
2017-01-17,M738779280,76391.12,PAYMENT
2017-01-14,M1503706227,27407.55,PAYMENT
2017-01-02,M59304406,4395.95,PAYMENT
2017-01-13,C702784204,139734.24,CASH_OUT
2017-01-14,C842225364,256019.69,CASH_OUT
2017-01-12,M28151949,2088.96,PAYMENT
2017-01-01,C942614338,235008.33,CASH_IN
2017-01-07,C1565052601,50763.17,CASH_OUT
2017-01-01,M652502572,4566.71,PAYMENT
2017-01-08,M138286283,35155.17,PAYMENT
2017-01-11,C118879154,364108.48,CASH_OUT
2017-01-07,C1508493397,167262.53,TRANSFER
2017-01-14,C1119996154,139378.54,CASH_OUT
2017-01-15,C1743905172,62691.67,CASH_IN
2017-01-02,C530072092,13391.9,CASH_OUT
2017-01-17,M1471262656,2676.45,PAYMENT
2017-01-19,C1717483604,946189.8,TRANSFER
2017-01-17,M1538552368,37387.85,PAYMENT
2017-01-16,C1737213795,276339.74,CASH_OUT
2017-01-10,M545003594,6971.41,PAYMENT
2017-01-02,C1695118150,105140.04,CASH_OUT
2017-01-17,C351568709,180012.9,CASH_OUT
2017-01-12,C2125022110,134542.24,CASH_OUT
2017-01-17,C1839201653,73238.27,CASH_IN
2017-01-13,M810188417,38120.28,PAYMENT
2017-01-09,C1503937071,712682.16,TRANSFER
2017-01-08,M1430369555,6809.52,PAYMENT
2017-01-16,C1897619403,113347.61,CASH_OUT
2017-01-06,C2572991,303050.2,CASH_OUT
2017-01-24,C1439204258,24178.63,CASH_OUT
2017-01-16,M1829032916,8268.75,PAYMENT
2017-01-25,C1799817985,195416.46,CASH_OUT
2017-01-01,C1354590149,407926.81,CASH_IN
2017-01-14,C945206023,315193.47,CASH_OUT
2017-01-13,M1972031814,5969.2,PAYMENT
2017-01-12,C582571385,2943.75,DEBIT
2017-01-06,C824653479,18902.25,CASH_IN
2017-01-07,M1099779298,2550.21,PAYMENT
2017-01-15,C1950776921,364025.0,TRANSFER
2017-01-02,C567069208,236905.92,CASH_OUT
2017-01-17,M2004951825,4452.32,PAYMENT
2017-01-07,M327690644,17242.13,PAYMENT
2017-01-19,C1177429300,26384.64,CASH_OUT
2017-01-09,C1321967947,319300.66,CASH_OUT
2017-01-17,C1840324317,418947.51,CASH_OUT
2017-01-13,C1949048697,258888.24,CASH_OUT
2017-01-02,C2128248300,159104.18,CASH_OUT
2017-01-08,C461323433,80902.16,CASH_OUT
2017-01-02,C1820355723,74669.6,CASH_OUT
2017-01-11,C1662783641,132233.07,CASH_IN
2017-01-17,M1931480203,2765.07,PAYMENT
2017-01-11,M1392945740,5640.58,PAYMENT
2017-01-16,M406753325,19502.6,PAYMENT
2017-01-17,C409828768,99943.7,CASH_IN
2017-01-15,C1675668522,1814449.91,TRANSFER
2017-01-08,C2126830394,204919.25,CASH_IN
2017-01-21,M1127721254,17671.41,PAYMENT
2017-01-10,C1673249088,59936.5,CASH_OUT
2017-01-17,C2005501010,4105.42,DEBIT
2017-01-11,M1303823428,7166.97,PAYMENT
2017-01-17,C110885488,200008.72,CASH_OUT
2017-01-01,C1981727695,410078.87,CASH_OUT
2017-01-08,C1514134939,272320.17,CASH_IN
2017-01-02,C1326813057,280126.19,CASH_OUT
2017-01-11,C260194072,21301.21,CASH_IN
2017-01-08,C1266106907,136149.51,CASH_IN
2017-01-09,C638248272,104362.9,CASH_IN
2017-01-15,C745007267,7096.01,CASH_OUT
2017-01-13,C645819421,2370261.62,TRANSFER
2017-01-07,C1163519620,469989.54,CASH_OUT
2017-01-01,C1478160170,73418.94,CASH_OUT
2017-01-02,C1067461953,160545.43,CASH_IN
2017-01-06,C1906019309,50276.66,CASH_IN
2017-01-16,M384412644,30508.27,PAYMENT
2017-01-24,M1871220557,3546.55,PAYMENT
2017-01-16,C1062714827,1162218.7,TRANSFER
2017-01-06,M2011584031,7160.71,PAYMENT
2017-01-09,C302855880,108214.11,CASH_OUT
2017-01-01,C1830642228,325117.9,CASH_IN
2017-01-13,C432416411,4251270.56,TRANSFER
2017-01-06,M910667120,36045.69,PAYMENT
2017-01-09,C442703595,208715.99,CASH_IN
2017-01-16,C63533766,264659.19,CASH_OUT
2017-01-13,C1529440035,361020.94,TRANSFER
2017-01-11,C294646900,71325.36,CASH_OUT
2017-01-05,M1324316284,3126.28,PAYMENT
2017-01-10,C1418428700,33486.65,CASH_OUT
2017-01-12,M1314257258,8976.06,PAYMENT
2017-01-15,C122208071,167341.78,CASH_IN
2017-01-08,C1363484094,37758.01,CASH_IN
2017-01-12,C652127814,18152.56,CASH_OUT
2017-01-17,M1071267313,23016.9,PAYMENT
2017-01-07,C1144495025,126159.93,CASH_IN
2017-01-17,M1997719494,10003.42,PAYMENT
2017-01-17,C83748584,308404.19,TRANSFER
2017-01-12,M1613868925,18774.99,PAYMENT
2017-01-21,C530988509,157059.65,CASH_OUT
2017-01-08,C97858915,174889.03,CASH_OUT
2017-01-15,C1184404461,1161720.7,TRANSFER
2017-01-12,C562792191,126888.61,CASH_OUT
2017-01-17,C357694074,312278.96,CASH_IN
2017-01-13,M1209482928,22663.44,PAYMENT
2017-01-15,M807112805,19960.74,PAYMENT
2017-01-02,M2044183807,8797.05,PAYMENT
2017-01-09,M1656106461,12497.85,PAYMENT
2017-01-07,M1112331255,3428.76,PAYMENT
2017-01-08,C1655726838,259567.9,CASH_OUT
2017-01-14,C545307032,218395.59,TRANSFER
2017-01-14,M1148940424,6116.31,PAYMENT
2017-01-01,C41514385,1171247.58,TRANSFER
2017-01-01,C791342998,20517.39,CASH_IN
2017-01-17,C1685383128,46457.98,CASH_OUT
2017-01-12,C517643271,159059.02,CASH_IN
2017-01-13,C1389487270,1074237.53,TRANSFER
2017-01-08,C403554373,76095.03,CASH_OUT
2017-01-09,C592613022,3967.74,CASH_OUT
2017-01-17,M1893552611,25003.04,PAYMENT
2017-01-15,C866427148,301161.31,CASH_IN
2017-01-15,M1550667003,12680.83,PAYMENT
2017-01-07,C1681771313,1988153.85,TRANSFER
2017-01-10,M983809510,1653.05,PAYMENT
2017-01-15,C1602753129,58305.12,CASH_IN
2017-01-10,M432478276,1903.14,PAYMENT
2017-01-06,C684100282,5229.46,TRANSFER
2017-01-12,M237996719,3241.48,PAYMENT
2017-01-15,C58759476,11965.11,CASH_OUT
2017-01-17,C1558341816,297538.39,CASH_OUT
2017-01-13,C1647808747,97285.24,CASH_IN
2017-01-15,C821277968,1456299.72,TRANSFER
2017-01-14,M1234097687,2003.72,PAYMENT
2017-01-23,C1004490006,91933.23,CASH_OUT
2017-01-11,M622152665,9850.5,PAYMENT
2017-01-01,C503195940,121217.55,TRANSFER
2017-01-16,M931840117,14297.68,PAYMENT
2017-01-12,M1788634607,1350.84,PAYMENT
2017-01-28,M200692270,5199.68,PAYMENT
2017-01-16,C1577763415,113679.05,CASH_OUT
2017-01-29,M901673412,8123.88,PAYMENT
2017-01-11,C1927672669,24088.59,CASH_OUT
2017-01-16,C738901214,50126.7,CASH_IN
2017-01-13,C1000847942,299822.09,TRANSFER
2017-01-11,M1472731655,4014.83,PAYMENT
2017-01-02,M405128443,16306.41,PAYMENT
2017-01-11,C1194991697,101353.3,CASH_IN
2017-01-08,M240939853,71.74,PAYMENT
2017-01-15,C423060198,594383.17,TRANSFER
2017-01-15,C892503761,110434.69,CASH_OUT
2017-01-01,C1018972658,195955.38,CASH_OUT
2017-01-13,M1342099000,13595.74,PAYMENT
2017-01-11,M275863188,1104.49,PAYMENT
2017-01-10,C106012098,48024.6,CASH_IN
2017-01-29,M1758991291,24381.0,PAYMENT
2017-01-02,C1248366988,413697.56,CASH_OUT
2017-01-07,C460997507,70721.13,CASH_IN
2017-01-06,M1531059331,12412.27,PAYMENT
2017-01-29,C725708576,213581.79,CASH_OUT
2017-01-02,C220391998,89602.4,CASH_OUT
2017-01-25,M1972885789,1574.18,PAYMENT
2017-01-12,M5392915,9895.13,PAYMENT
2017-01-07,C1404617539,97366.32,CASH_IN
2017-01-11,M104538309,2305.64,PAYMENT
2017-01-01,M1954134845,10159.82,PAYMENT
2017-01-11,M2131232157,33910.59,PAYMENT
2017-01-17,C276896009,375359.49,CASH_OUT
2017-01-08,M1462436123,11907.58,PAYMENT
2017-01-13,C1700020316,69979.72,CASH_IN
2017-01-29,M1914785341,5819.62,PAYMENT
2017-01-12,C2109678345,94595.65,CASH_IN
2017-01-11,C1934872093,241554.77,CASH_OUT
2017-01-08,C1073141022,156719.7,CASH_OUT
2017-01-17,C1825860120,10014.19,CASH_OUT
2017-01-02,M1793053839,123.16,PAYMENT
2017-01-08,M1310034544,3601.6,PAYMENT
2017-01-12,C1050326054,307669.05,CASH_IN
2017-01-10,C1205471670,18104.36,CASH_IN
2017-01-08,C926253251,3235.12,CASH_OUT
2017-01-12,M1717597655,30495.61,PAYMENT
2017-01-21,C1087037489,39488.51,CASH_OUT
2017-01-04,M2071535769,27249.66,PAYMENT
2017-01-02,M1261648377,3868.19,PAYMENT
2017-01-17,M1081429839,2167.18,PAYMENT
2017-01-01,C764220920,57145.51,CASH_OUT
2017-01-08,M1989526905,10269.05,PAYMENT
2017-01-26,M2053078147,1314.59,PAYMENT
2017-01-22,C626192873,58741.24,CASH_IN
2017-01-02,M1553754456,15101.95,PAYMENT
2017-01-16,C1681002324,311784.84,CASH_IN
2017-01-08,M1693514427,1266.2,PAYMENT
2017-01-10,C1866979596,280713.7,CASH_OUT
2017-01-02,C1283887381,63744.43,CASH_IN
2017-01-08,C1510405270,93144.91,CASH_OUT
2017-01-09,M1052833122,9074.28,PAYMENT
2017-01-14,C680509523,784353.18,CASH_OUT
2017-01-02,C2028113217,222798.45,CASH_IN
2017-01-08,C369751660,34382.36,CASH_OUT
2017-01-10,M171063433,659.74,PAYMENT
2017-01-13,C126427428,56346.61,TRANSFER
2017-01-24,C1599700000,118832.3,CASH_OUT
2017-01-14,C1740031800,175969.23,CASH_OUT
2017-01-02,C811740536,160136.72,CASH_OUT
2017-01-17,C287809719,28637.07,CASH_IN
2017-01-13,M57667435,16853.22,PAYMENT
2017-01-29,C1713278596,117385.45,CASH_IN
2017-01-13,C1247282708,136013.8,CASH_OUT
2017-01-07,M2045247442,15875.43,PAYMENT
2017-01-08,M1704072805,7686.66,PAYMENT
2017-01-17,C1548095524,59222.28,CASH_OUT
2017-01-10,C1299250236,412066.71,CASH_OUT
2017-01-10,M540198077,23695.18,PAYMENT
2017-01-15,C1643388734,69331.06,CASH_IN
2017-01-08,M1556656184,2457.3,PAYMENT
2017-01-11,C43713865,308620.78,CASH_IN
2017-01-07,C242347018,154718.67,CASH_IN
2017-01-15,C390674267,382452.78,TRANSFER
2017-01-15,C470520794,72221.66,CASH_OUT
2017-01-09,C1231917861,209715.52,CASH_OUT
2017-01-09,M463806945,7833.51,PAYMENT
2017-01-15,M2104787153,10622.57,PAYMENT
2017-01-17,C769027732,519429.89,TRANSFER
2017-01-13,C497879797,660360.88,CASH_OUT
2017-01-12,M393987874,21063.93,PAYMENT
2017-01-07,C1895198428,90596.4,CASH_IN
2017-01-09,C697773985,31384.31,CASH_OUT
2017-01-16,C621101855,111467.45,CASH_OUT
2017-01-14,C1322428585,106387.49,CASH_OUT
2017-01-09,M465486589,17610.77,PAYMENT
2017-01-06,C1366331501,88676.16,CASH_OUT
2017-01-17,C1030490609,136768.47,CASH_OUT
2017-01-07,C959409421,44541.52,CASH_OUT
2017-01-17,C434201872,165122.83,CASH_OUT
2017-01-11,M1587927474,4269.83,PAYMENT
2017-01-08,M130074686,15787.79,PAYMENT
2017-01-12,C21618832,34483.81,CASH_OUT
2017-01-02,M1094817625,13780.61,PAYMENT
2017-01-01,C70462365,166975.4,CASH_OUT
2017-01-04,M393850449,10.22,PAYMENT
2017-01-13,M1441786532,42844.59,PAYMENT
2017-01-12,C715730315,40038.38,CASH_OUT
2017-01-02,C30773461,202764.34,CASH_OUT
2017-01-09,M1139261021,354.64,PAYMENT
2017-01-17,C1608532054,265370.69,CASH_IN
2017-01-01,C1746419481,24980.34,CASH_IN
2017-01-12,M394618829,3042.05,PAYMENT
2017-01-17,M1115130458,13730.5,PAYMENT
2017-01-17,M9845087,27468.98,PAYMENT
2017-01-08,M231076417,281.0,PAYMENT
2017-01-19,C1667700618,175807.19,CASH_OUT
2017-01-01,M1595121561,21167.97,PAYMENT
2017-01-10,M67682750,20591.39,PAYMENT
2017-01-08,M1081117278,3331.0,PAYMENT
2017-01-16,C210241572,263598.27,CASH_IN
2017-01-01,M1719862201,10679.97,PAYMENT
2017-01-02,C1453963702,127191.09,CASH_OUT
2017-01-06,C1679684264,10564.57,CASH_IN
2017-01-08,M865866579,9864.98,PAYMENT
2017-01-16,C706156391,54921.68,CASH_OUT
2017-01-09,C2029766436,199933.81,CASH_OUT
2017-01-02,M2014214736,21106.54,PAYMENT
2017-01-13,M644029043,35560.6,PAYMENT
2017-01-09,C1867101135,78458.59,CASH_IN
2017-01-07,C1646930685,1122799.44,TRANSFER
2017-01-07,M906132270,26461.79,PAYMENT
2017-01-11,M2034603667,18971.14,PAYMENT
2017-01-07,M212542494,969.43,PAYMENT
2017-01-29,C838865440,335097.31,CASH_OUT
2017-01-14,C1518593791,25497.74,CASH_IN
2017-01-08,C718929263,173208.06,TRANSFER
2017-01-02,C1012785532,63233.25,CASH_OUT
2017-01-01,C2113795751,27030.5,CASH_IN
2017-01-07,C1730892534,198201.39,CASH_OUT
2017-01-06,C735271443,320043.14,CASH_IN
2017-01-10,C685396957,106254.87,TRANSFER
2017-01-10,C752387719,287751.83,CASH_IN
2017-01-12,C237988421,174220.87,CASH_IN
2017-01-13,C1307677746,46884.31,CASH_IN
2017-01-13,C790403111,152555.43,CASH_OUT
2017-01-14,M1611343920,12030.68,PAYMENT
2017-01-16,M349907937,4774.9,PAYMENT
2017-01-14,C1300204811,10000000.0,TRANSFER
2017-01-02,C952280731,122096.95,CASH_OUT
2017-01-17,C1835871317,178774.23,CASH_OUT
2017-01-01,C592310798,17808.61,CASH_OUT
2017-01-01,C1759201437,32045.47,CASH_OUT
2017-01-04,M636653425,12315.04,PAYMENT
2017-01-11,C1685727363,49399.02,CASH_IN
2017-01-09,M1521145063,2026.72,PAYMENT
2017-01-02,M203303384,13102.86,PAYMENT
2017-01-07,C546621441,466010.13,CASH_IN
2017-01-20,C916193312,636942.02,CASH_OUT
2017-01-08,C1316361654,89457.99,CASH_IN
2017-01-20,C1840346881,6219.44,CASH_IN
2017-01-14,C1344365517,119362.97,CASH_OUT
2017-01-16,C1799042327,89650.43,CASH_IN
2017-01-07,C2062562651,33530.02,TRANSFER
2017-01-13,C1001507408,269750.6,CASH_OUT
2017-01-10,M1319600405,24936.3,PAYMENT
2017-01-23,C1151015079,157681.08,CASH_OUT
2017-01-17,C343998509,47033.16,CASH_IN
2017-01-14,C471949627,45035.82,CASH_IN
2017-01-17,M1556464960,26292.76,PAYMENT
2017-01-09,M474028752,406.03,PAYMENT
2017-01-01,C1281651295,106585.09,CASH_OUT
2017-01-08,M1267038918,5165.87,PAYMENT
2017-01-10,M293415164,2681.68,PAYMENT
2017-01-14,M1498237421,2400.64,PAYMENT
2017-01-14,C1484949806,49596.33,CASH_OUT
2017-01-08,M737829998,2092.22,PAYMENT
2017-01-11,M644291202,7035.82,PAYMENT
2017-01-22,M935712363,960.33,PAYMENT
2017-01-21,M1570369540,10015.14,PAYMENT
2017-01-01,C1234429486,124575.53,CASH_OUT
2017-01-25,C1962705973,61424.47,CASH_OUT
2017-01-09,C1359426400,587787.72,TRANSFER
2017-01-10,C574045079,62295.21,CASH_IN
